IDATE,LAT,LON,ELEVATION_m,ACRES,PPT_mm,TMIN_c,TMEAN_c,TMAX_c,TDMEAN_c,VPDMIN_hpa,VPDMAX_hpa,lfmc_mean,lfmc_stdv,Mean_Sea_Level_Pressure,Mean_Station_Pressure,Mean_Wind_Speed,Maximum_Sustained_Wind_Speed,NAMELSAD,population
2013-07-22 00:00:00,38.8658,-119.9508,2171,0.1,0,12,21.4,30.8,4.4,5.81,41.41,126.455,14.319758,1012.5,918.6,3.8,13.9,El Dorado County,139883
2013-07-22 00:00:00,38.8678,-119.835,1907,0.75,0,13.9,23.8,33.8,4,8.13,47.31,125.4375,20.690405,1012.4,917.1,4,14.4,Alpine County,919
2013-07-22 00:00:00,38.8839,-119.945,2171,0.1,0,12,21.4,30.8,4.4,5.81,41.41,135.9475,16.501999,1012.5,918.2,3.8,13.9,El Dorado County,139883
2013-07-22 00:00:00,38.8967,-119.8731,2245,0.25,0,12.5,21.4,30.2,4,6.64,38.49,133.335,28.060904,1012.5,917,3.9,14.2,Alpine County,919
2013-07-22 00:00:00,40.5642,-121.6308,1754,0.8,0,12.5,22.8,33.2,6.4,4.49,38.85,110.615,17.608032,1009.6,906.9,6.1,15.2,Shasta County,137571
2013-07-23 00:00:00,34.3683,-117.7344,2091,0.1,7.42,12.9,17.4,22,11.5,1.72,8.95,277.3275,40.19447,1013.7,980.2,5.6,13.8,Los Angeles County,7416397
2013-07-23 00:00:00,35.7906,-118.2003,1635,20,11.74,16.3,22.3,28.2,11.3,2.45,23.87,61.4425,21.695839,1013,956.8,5.5,13.6,Kern County,585550
2013-07-23 00:00:00,36.4272,-118.1111,2918,0.3,7.08,8.1,13.5,18.8,5.5,0.86,10.78,142.955,28.000776,1012.7,942.3,5.5,13.8,Inyo County,14646
2013-07-23 00:00:00,37.1139,-118.9156,2654,0.1,5.39,9.2,15,20.9,4.6,2.04,13.16,137.09,19.307884,1013.1,938.9,5.6,14.1,Fresno County,652943
2013-07-23 00:00:00,37.175,-119.0953,2814,0.1,5.2,8.4,14.1,19.8,4.3,1.15,11,135.5325,19.73386,1013.1,940.1,5.6,13.8,Fresno County,652943
2013-07-23 00:00:00,37.1794,-119.1969,2271,0.1,2.52,10.2,17.1,23.9,5.8,0.91,17.98,98.5925,19.150227,1013.1,941.4,5.5,13.7,Fresno County,652943
2013-07-23 00:00:00,37.2381,-119.1267,2492,0.2,2.5,10.1,16.1,22.2,4.7,2.13,16.18,124.27,19.801039,1013.1,939.2,5.6,13.9,Fresno County,652943
2013-07-23 00:00:00,37.3756,-119.2578,1667,0.25,1.41,14.4,21.1,27.8,8.4,3.43,26,134.5925,38.566982,1013.2,938.1,5.7,13.8,Fresno County,652943
2013-07-23 00:00:00,37.4064,-119.3528,1622,0.1,1.08,14.7,21.8,28.9,8.1,2.94,28.69,122.7175,21.393934,1013.2,938.8,5.7,13.7,Madera County,108016
2013-07-23 00:00:00,37.4144,-119.0925,2480,0.5,2.3,10.9,16.6,22.2,5.2,3.48,17.17,133.9525,22.896048,1013.2,935.1,5.7,14.1,Fresno County,652943
2013-07-23 00:00:00,38.6058,-120.2925,2017,0.1,1.96,14.2,21.2,28.1,4,5.99,29.77,131.9825,19.88361,1013.9,926.6,5.3,13.8,El Dorado County,139883
2013-07-23 00:00:00,38.6206,-120.2469,2190,0.25,0.8,14,20.2,26.4,3.6,6.5,26.08,127.145,18.423042,1013.9,925.6,5.2,13.8,El Dorado County,139883
2013-07-23 00:00:00,38.6975,-120.1417,2179,1.03,0.04,11.8,19.1,26.4,2.1,4.21,27.95,143.0675,15.247662,1014,922.6,5.1,13.9,El Dorado County,139883
2013-07-23 00:00:00,38.8014,-120.0475,2451,0.1,0.38,11.2,17.9,24.6,3,4.25,25.74,141.8175,12.894221,1014,919.1,5,14,El Dorado County,139883
2013-07-23 00:00:00,38.9783,-123.0647,194,46,0,13.2,24.1,35,10,1.77,39.02,61.285,16.998877,1014.4,956.8,4.9,12.4,Mendocino County,68380
2013-07-23 00:00:00,40.4288,-121.3054,1977,0.1,0,13.1,21.4,29.7,4.8,7.43,31.9,232.015,29.488943,1013.3,902.3,5.8,14.3,Plumas County,16406
2013-07-23 00:00:00,40.9953,-122.6986,820,0.1,0,17.7,27.4,37.1,8.8,7.42,52.46,115.925,37.324596,1013.7,909.6,5.2,13.9,Trinity County,11266
2013-07-23 00:00:00,41.04,-123.6667,227,0.3,0,16.1,26.8,37.6,10.4,4.42,49.2,86.6775,12.798935,1015,921.9,4.4,13,Humboldt County,107562
2013-07-23 00:00:00,41.0472,-123.6669,227,0.1,0,16.1,26.8,37.6,10.4,4.42,49.2,86.6775,12.798935,1015,921.8,4.4,13,Humboldt County,107562
2013-07-23 00:00:00,41.0647,-123.685,417,0.3,0,16.6,27.7,38.8,10.6,5.02,50.45,106.41,17.105465,1015,921.6,4.4,13,Humboldt County,107562
2013-07-23 00:00:00,41.0728,-122.6633,1276,0.3,0,17,25.2,33.5,6.9,8.14,39.58,118.39,16.790068,1013.7,907.5,5.2,14,Trinity County,11266
2013-07-23 00:00:00,41.4558,-121.6483,1476,0.1,0,16.5,24.7,32.9,6.1,10.4,40.3,103.2175,17.634779,1013.1,885.5,5.5,14.7,Siskiyou County,35575
2013-07-23 00:00:00,41.4908,-121.6306,1716,0.1,0,16.2,23.7,31.3,5.2,10.65,34.97,110.615,17.608032,1013.1,884.5,5.5,14.7,Siskiyou County,35575
2013-07-23 00:00:00,41.4997,-121.6619,1641,0.1,0,16.8,24.3,31.9,5.8,11.13,36.97,110.995,24.083801,1013.1,884.8,5.5,14.7,Siskiyou County,35575
2013-07-23 00:00:00,41.5094,-121.6147,1716,0.1,0,16.2,23.7,31.3,5.2,10.65,34.97,106.7075,18.08168,1013,883.9,5.5,14.7,Siskiyou County,35575
2013-07-23 00:00:00,41.5667,-123.1667,1633,0.1,0,17.2,24.9,32.7,1.9,13.16,40.76,125.9625,45.810707,1014.4,904,4.8,14.1,Siskiyou County,35575
2013-07-23 00:00:00,41.5672,-120.9558,1553,0.1,0,15.3,24.5,33.6,3.6,9.65,44.26,108.56,18.92642,1012.7,873.7,5.8,15,Modoc County,7562
2013-07-24 00:00:00,34.3189,-117.5136,1101,0.1,0,15.6,23.9,32.2,11.8,2.57,33.19,55.6625,13.100834,1012.1,977.2,6.3,12.7,San Bernardino County,1440622
2013-07-24 00:00:00,35.4828,-118.7114,863,0.1,0,17.8,25.5,33.2,10.7,5.61,37.8,9.9175,10.106852,1012.4,970.4,6.3,12.7,Kern County,585550
2013-07-24 00:00:00,35.7875,-118.295,2234,0.1,1.52,14.6,18.2,21.7,8.7,3.94,13.35,127.1075,28.694977,1011.6,958.6,5.9,12.5,Kern County,585550
2013-07-24 00:00:00,37.1308,-119.3964,1017,0.5,0,20.4,26.5,32.5,11.6,10.06,34.78,123.455,20.703754,1012.6,947,5.6,12.3,Fresno County,652943
2013-07-24 00:00:00,37.6964,-119.1311,2867,0.1,0,9,13.7,18.3,5.6,1.75,11.78,138.0275,27.969072,1012.8,932.1,5.3,12,Madera County,108016
2013-07-24 00:00:00,38.2016,-119.1441,2409,0.1,1.44,9.7,16.8,23.8,6.5,1.74,20.54,19.7625,16.94619,1013.2,922.3,5.1,11.9,Mono County,11223
2013-07-24 00:00:00,39.0903,-120.2161,2219,0.2,0,12.7,17.3,21.9,4.5,5.68,18.47,119.9075,21.576195,1014.9,919.2,4.6,11.8,Placer County,263347
2013-07-24 00:00:00,40.9583,-122.9831,2078,0.1,0,14.1,18.5,23,5.1,7.39,15.9,115.665,15.621613,1014.4,919.8,4.7,12,Trinity County,11266
2013-07-24 00:00:00,40.9667,-122.9675,1557,0.1,0,16.8,22.4,28,8.1,7.95,24.99,120.7825,18.667725,1014.4,919.4,4.7,12,Trinity County,11266
2013-07-24 00:00:00,40.9864,-123.0997,1851,0.5,0,15.6,20,24.4,5,8.29,18.12,96.305,19.994999,1014.6,920.8,4.6,12,Trinity County,11266
2013-07-24 00:00:00,41.1836,-122.6322,1370,0.1,0,16.1,23.4,30.7,8.4,8.19,30.42,115.745,18.051924,1014.2,910.6,4.5,11.8,Trinity County,11266
2013-07-24 00:00:00,41.4661,-121.6808,1476,0.2,0,16.6,23.8,31.1,7.1,10.64,33.71,105.4275,15.633793,1013.7,892,4.3,11.5,Siskiyou County,35575
2013-07-24 00:00:00,41.7858,-121.3039,1318,0.1,0,13,23.6,34.3,5.7,5.52,44.47,225.6675,34.78952,1013.5,880.5,4.1,11.3,Modoc County,7562
2013-07-25 00:00:00,37.1344,-119.4072,1017,0.1,0,20.5,27.3,34.2,10.6,12.87,41.05,108.295,19.55349,1011.4,958.9,6.3,13.6,Fresno County,652943
2013-07-25 00:00:00,37.1844,-119.2233,2271,0.2,0,9.2,17,24.8,5.5,0.98,19.39,125.0275,22.29805,1011.3,947.8,6.3,13.6,Fresno County,652943
2013-07-25 00:00:00,37.6514,-118.9033,2334,0.1,0,9.9,18.5,27,5.1,2.95,29.15,139.2775,17.787827,1011.1,911.1,6.3,13.8,Mono County,11223
2013-07-25 00:00:00,37.7119,-118.9289,2348,0.1,0,9.2,18.3,27.4,5.3,2.13,29.62,160.15,16.413181,1011.1,911.1,6.3,13.8,Mono County,11223
2013-07-25 00:00:00,37.8075,-119.0153,2450,0.1,0,8.5,17.8,27.1,5.2,1.34,28.65,129.045,20.868744,1011.2,912.4,6.2,13.7,Mono County,11223
2013-07-25 00:00:00,38.6261,-119.9153,2519,0.1,0,9.1,15.4,21.7,3,4.76,19.55,129.01,20.964813,1012.8,879.2,5.9,13,Alpine County,919
2013-07-25 00:00:00,38.6356,-119.8186,2341,0.2,0,9.5,16.8,24,4.3,3.91,22.47,127.11,15.268706,1012.7,863,5.9,13.1,Alpine County,919
2013-07-25 00:00:00,38.6628,-119.7444,1960,0.1,0,11.1,20,29,5.5,4.15,30.98,118.395,32.13859,1012.7,854.7,5.9,13.1,Alpine County,919
2013-07-25 00:00:00,38.6803,-119.8161,2087,0.1,0,10,18.3,26.5,4.9,4.05,27.02,130.6425,19.263851,1012.8,857,5.9,13.1,Alpine County,919
2013-07-25 00:00:00,38.6917,-119.9469,2395,0.1,0,9.2,16.1,23,5.2,2.7,20.97,138.665,21.530426,1012.9,875.8,5.9,13,Alpine County,919
2013-07-25 00:00:00,38.7189,-119.5997,2233,0.1,0,11,18.7,26.5,6.1,4.04,25.23,131.43,17.564228,1012.5,855.1,5.9,13.2,Alpine County,919
2013-07-25 00:00:00,38.7625,-120.0067,2578,0.1,0,9.5,15.4,21.4,3.7,4.18,19.67,120.3525,16.357277,1013,877.9,5.8,12.9,El Dorado County,139883
2013-07-25 00:00:00,38.7697,-120.0458,2578,0.1,0,9.4,15.3,21.3,3.6,4.12,19.35,135.99,16.014288,1013.1,887.4,5.8,12.9,El Dorado County,139883
2013-07-25 00:00:00,39.0236,-120.1758,2104,0.1,0,11.9,18.4,24.9,7.3,3.55,20.87,126.01,18.296923,1013.4,872.2,5.7,12.8,El Dorado County,139883
2013-07-25 00:00:00,41.0336,-123.6603,227,0.1,0,17.8,26.6,35.3,11.2,5.72,41.83,111.735,24.794138,1014.7,991,4.4,10.3,Humboldt County,107562
2013-07-25 00:00:00,41.1336,-122.7772,1492,0.1,0,17.2,24,30.8,7.7,9.8,32.61,102.4175,18.895765,1013.5,961.8,4.6,11,Trinity County,11266
2013-07-25 00:00:00,41.2733,-120.8575,1560,0.1,0,17.3,24.5,31.7,1.9,12.67,37.49,120.2975,22.155716,1012,894.9,5.1,12.4,Modoc County,7562
2013-07-25 00:00:00,41.9192,-120.8958,1495,1.2,0,14.9,22.6,30.3,4.7,7.14,35.03,90.745,13.328033,1011.8,879,5,12.4,Modoc County,7562
2013-07-26 00:00:00,34.3056,-117.5139,1132,0.1,0,15.6,25,34.4,10.4,5.62,40.91,56.905,14.9139185,1014.6,966.9,5.7,13.2,San Bernardino County,1440622
2013-07-26 00:00:00,38.8292,-120.0447,2165,0.1,5.58,11.7,18.4,25,7.8,4.84,23.43,109.4075,20.231564,1015.7,861.5,5.8,12.4,El Dorado County,139883
2013-07-26 00:00:00,39.9125,-120.4461,1981,0.1,4.35,13.3,21.2,29,7.4,4.26,29.02,105.16,18.43038,1015,865.1,6.6,13.5,Plumas County,16406
2013-07-26 00:00:00,40.0503,-120.6322,1593,0.01,14.33,14.7,23.7,32.7,7.2,6.04,40.67,134.37,17.34261,1014.9,880.6,6.7,13.8,Plumas County,16406
2013-07-26 00:00:00,40.4025,-123.2075,1081,0.1,0,16.9,27.1,37.3,10.1,6.87,49.46,103.725,16.227303,1015.8,998.1,6.8,11.9,Trinity County,11266
2013-07-26 00:00:00,40.7311,-122.8092,691,0.75,0,17.7,28.5,39.3,10,8.81,60.33,88.5525,11.691385,1015.3,986.4,6.8,12.8,Trinity County,11266
2013-07-26 00:00:00,41.0414,-120.5589,1656,0.4,2.13,11.1,22.3,33.6,6.1,1.82,43.69,130.075,21.984379,1014.1,878.1,6.7,15.8,Lassen County,28602
2013-07-26 00:00:00,41.0458,-122.7394,1315,0.25,0,18.9,26.7,34.6,7.9,12.14,42.38,108.1475,22.291636,1015.2,972.7,6.8,13,Trinity County,11266
2013-07-26 00:00:00,41.0667,-122.5667,1219,0.77,0,17,26.6,36.2,9.2,9.08,48.51,51.84,19.466057,1015.1,967.6,6.8,13.3,Trinity County,11266
2013-07-26 00:00:00,41.1583,-122.2167,1231,3,0,18,26.9,35.7,8.7,10.8,46.64,9.2275,6.6293283,1014.8,952.7,6.8,13.8,Shasta County,137571
2013-07-26 00:00:00,41.1592,-122.2439,1002,7.3,0,16.6,26.9,37.1,9.7,8.69,49.13,9.355,8.566007,1014.8,953.6,6.8,13.7,Shasta County,137571
2013-07-26 00:00:00,41.1944,-122.6786,1347,8,0,16.4,25.8,35.3,8.7,7.79,44.61,105.9275,17.972965,1015.2,964.6,6.8,13.2,Trinity County,11266
2013-07-26 00:00:00,41.1958,-122.4211,1801,0.1,0,14.6,22.7,30.8,6,7.53,35.06,69.7175,17.629774,1014.9,957.3,6.8,13.5,Siskiyou County,35575
2013-07-26 00:00:00,41.2767,-120.6197,1572,11.5,2.4,14.5,24.3,34,4.5,7.31,46.6,118.585,16.424122,1014,879.5,6.8,15.9,Modoc County,7562
2013-07-26 00:00:00,41.6,-123.1667,1633,0.5,0,18.2,25.4,32.5,4.7,12.39,39.95,119.2475,44.385258,1015.8,963.3,6.9,12.7,Siskiyou County,35575
2013-07-26 00:00:00,41.6261,-120.34,1755,0.1,0,14.8,23.6,32.4,2.8,8.51,43.55,116.115,14.070422,1013.6,868,6.8,16.5,Modoc County,7562
2013-07-26 00:00:00,41.6417,-122.7225,1204,0.1,0,19.2,28,36.8,8,12.67,52.76,104.24,16.518274,1015.3,945.5,6.6,13.4,Siskiyou County,35575
2013-07-26 00:00:00,41.7194,-121.9378,1370,0.1,0,14.2,25,35.9,7.7,5.69,50.82,9.0725,6.8187604,1014.6,917.5,6.8,14.5,Siskiyou County,35575
2013-07-26 00:00:00,41.7358,-120.7314,1562,0.1,0,12.3,23.2,34,5.3,4.29,45.87,104.6475,17.545626,1013.8,878.5,6.8,16.1,Modoc County,7562
2013-07-26 00:00:00,41.7417,-122.7758,1547,0.1,0,19.5,26.5,33.6,5.8,13.15,43.48,106.5425,21.28457,1015.4,943.1,6.7,13.4,Siskiyou County,35575
2013-07-26 00:00:00,41.7461,-122.2647,1418,0.3,0.52,18.2,27,35.8,5.7,11.54,51.83,7.7825,5.7385054,1014.9,925.9,6.5,14,Siskiyou County,35575
2013-07-26 00:00:00,41.7653,-120.5944,1576,0.1,0,13,23.5,34,4.5,5.83,46.36,123.695,21.89405,1013.7,874,6.8,16.3,Modoc County,7562
2013-07-26 00:00:00,41.7836,-120.5356,1575,0.2,0,13.3,23.6,34,4.4,6.43,46.14,122.7075,19.755562,1013.6,872.1,6.8,16.4,Modoc County,7562
2013-07-26 00:00:00,41.7933,-121.6011,1316,0.1,0,14.2,25,35.8,7.3,5.34,50.56,109.93,15.174933,1014.3,904,6.8,15,Siskiyou County,35575
2013-07-26 00:00:00,41.8564,-120.5214,1578,0.1,0,13.5,23.6,33.7,4.1,6.75,45.3,118.085,19.852299,1013.6,870.8,6.8,16.5,Modoc County,7562
2013-07-26 00:00:00,41.8672,-120.5958,1615,0.1,0,13.5,23.4,33.2,3.9,6.76,44.11,125.7,22.742516,1013.6,872.7,6.8,16.4,Modoc County,7562
2013-07-26 00:00:00,41.8706,-120.6603,1567,0.1,0,12.1,22.7,33.4,4.7,4.38,44,129.85,17.488325,1013.7,874.4,6.8,16.3,Modoc County,7562
2013-07-26 00:00:00,41.8761,-120.605,1579,0.1,0,12.5,22.9,33.4,4.3,5.02,44.19,117.2125,18.059847,1013.6,872.8,6.8,16.4,Modoc County,7562
2013-07-26 00:00:00,41.8775,-122.6667,1224,3,0,19.8,27.6,35.4,6.6,13.43,49.32,118.8475,16.862963,1015.2,933.5,6.5,13.7,Siskiyou County,35575
2013-07-26 00:00:00,41.8997,-120.5564,1610,0.1,0,13.9,23.6,33.4,3.7,7.76,44.23,128.4225,18.717619,1013.6,871.2,6.8,16.5,Modoc County,7562
2013-07-26 00:00:00,41.9003,-120.5422,1610,0.1,0,13.9,23.6,33.4,3.7,7.76,44.23,127.165,19.496788,1013.6,870.8,6.8,16.5,Modoc County,7562
2013-07-26 00:00:00,41.9139,-120.8428,1547,0.1,0,11.9,22.6,33.3,4.4,4.57,44.18,120.28,20.920387,1013.8,878.5,6.8,16.2,Modoc County,7562
2013-07-26 00:00:00,41.9292,-120.2839,1775,0.2,0.19,13.3,22.8,32.3,2.4,8.05,41.88,265.5625,23.342651,1013.4,864.2,6.8,16.8,Modoc County,7562
2013-07-26 00:00:00,41.9417,-120.8208,1561,0.1,0,12.2,22.7,33.2,4,5.03,44.37,122.9275,20.752808,1013.7,877.4,6.8,16.2,Modoc County,7562
2013-07-26 00:00:00,41.9486,-120.8336,1561,0.1,0,12.2,22.7,33.2,4,5.03,44.37,104.7025,17.69221,1013.7,877.6,6.8,16.2,Modoc County,7562
2013-07-26 00:00:00,41.9603,-120.5269,1702,0.1,0,14.4,23.5,32.5,3.4,9.19,42.35,125.4825,14.068207,1013.5,869.5,6.8,16.6,Modoc County,7562
2013-07-27 00:00:00,37.547,-119.643,1455,0.1,0,15.8,23,30.1,6.3,7.63,31.78,120.8625,19.025991,1013.9,949.1,5.6,13.5,Mariposa County,15009
2013-07-27 00:00:00,41.0369,-122.7147,886,0.5,27.44,15.5,25.2,34.9,12.1,2.89,40.1,108.14,20.634241,1014.6,972.2,5.9,14.6,Trinity County,11266
2013-07-27 00:00:00,41.0478,-123.6728,227,1.5,0,18.2,28,37.9,12,6.18,51.78,120.05,32.965164,1015.6,993.1,5.5,14.4,Humboldt County,107562
2013-07-27 00:00:00,41.0553,-123.6797,227,0.2,0,18.2,28,37.9,12,6.18,51.78,115.66,22.772854,1015.6,993.1,5.4,14.4,Humboldt County,107562
2013-07-27 00:00:00,41.0642,-123.6947,216,0.1,0,18.1,27.6,37.2,12.9,4.66,49.72,127.2525,16.661108,1015.6,993.4,5.4,14.4,Humboldt County,107562
2013-07-27 00:00:00,41.1903,-122.6436,1253,0.1,12.16,15.2,24.2,33.3,10.2,5.11,35.45,117.1775,15.59778,1014.7,963.6,5.7,14.7,Trinity County,11266
2013-07-27 00:00:00,41.4728,-121.3036,1335,0.1,0,14.1,23.4,32.7,9.3,4.31,37.04,225.6675,34.78952,1014.3,903.4,5.5,15,Modoc County,7562
2013-07-27 00:00:00,41.5525,-120.4631,1401,41,0,11.8,22.2,32.7,8.2,3.04,37.05,42.75,18.62905,1014,871.5,5.2,15.2,Modoc County,7562
2013-07-27 00:00:00,41.9008,-120.5428,1610,0.1,2.55,12.8,21.4,30.1,7.8,4.71,31,127.165,19.496788,1014,870.3,5.2,15.5,Modoc County,7562
2013-07-27 00:00:00,41.9458,-120.5092,1509,12,2.63,12,21.5,30.9,8.2,3.24,32.75,121.1425,18.600294,1013.9,868.8,5.2,15.6,Modoc County,7562
2013-07-28 00:00:00,33.3638,-117.0578,330,19,0,15.5,23.2,30.9,13.7,1.92,23.67,53.5775,19.557154,1010.7,998.1,5.4,13.4,San Diego County,2371145
2013-07-28 00:00:00,33.3728,-117.0533,330,12,0,15.5,23.2,30.9,13.7,1.92,23.67,55.6625,13.100834,1010.7,997.9,5.5,13.4,San Diego County,2371145
2013-07-28 00:00:00,38.8722,-120.075,2229,0.1,0,10.4,17.2,24.1,3.8,3.87,24.76,128.3725,15.637711,1009.3,853.9,5.9,14.7,El Dorado County,139883
2013-07-28 00:00:00,40.6489,-122.5928,603,0.1,0,19.2,28.7,38.2,10.1,7.62,53.71,50.5675,20.182188,1010.1,981.7,6.5,14.7,Shasta County,137571
2013-07-28 00:00:00,41.0839,-123.6886,216,0.1,0,14.8,25.4,36,10.1,3.68,50.13,106.9525,17.343845,1012,989.3,6.4,13.9,Humboldt County,107562
2013-07-28 00:00:00,41.2747,-122.5072,2186,0.1,0,10.1,17.7,25.2,1.6,6.02,22.82,52.775,19.794352,1010.2,951.7,7.1,15.2,Siskiyou County,35575
2013-07-28 00:00:00,41.7664,-122.8525,1491,0.01,0,13.8,22.1,30.4,2.9,8.45,36.04,121.0675,26.530392,1010.8,941,7.3,15.3,Siskiyou County,35575
2013-07-29 00:00:00,32.6792,-116.9785,230,45.2,0,15.3,20.1,25,12.7,3.36,22.91,10.49,9.110071,1013.1,1005.4,4.4,11.8,San Diego County,2371145
2013-07-29 00:00:00,33.8114,-117.6242,886,0.5,0,13.6,21,28.5,9.9,1.59,26.49,91.17,24.519331,1012.7,995.3,4.6,13.2,Orange County,2273573
2013-07-29 00:00:00,39.8317,-123.2403,507,5,0,12.6,25.8,39,7.3,4.14,60.22,69.6025,15.629099,1011.6,998.8,7.2,14.6,Mendocino County,68380
2013-07-29 00:00:00,41.2917,-123.5583,290,577,0,14.7,26.3,37.9,6.2,6.52,52.8,76.0625,17.342112,1011.6,981.3,7.3,16.1,Humboldt County,107562
2013-07-30 00:00:00,32.7264,-116.4231,1129,0.1,0,9.1,20.5,31.9,6.9,3.32,36.18,55.535,13.169255,1015.3,1008,6,13.1,San Diego County,2371145
2013-07-30 00:00:00,34.24,-117.8553,672,5,0,15.3,22.1,29,5.7,6.47,31.76,111.8425,14.534956,1016,974.8,5.7,13.2,Los Angeles County,7416397
2013-07-30 00:00:00,37.2461,-118.8625,2784,0.1,0,4.9,11.8,18.6,-2,2.46,15.07,139.725,14.742943,1013.7,932.8,6.4,14.5,Fresno County,652943
2013-07-30 00:00:00,37.3475,-118.9161,3219,0.1,0,5.8,10.7,15.6,-1.2,2.72,10.21,135.3175,19.289062,1013.8,929.7,6.4,14.5,Fresno County,652943
2013-07-30 00:00:00,37.635,-121.2139,10,0.1,0,13.9,22.1,30.2,12.1,1.39,22.69,114.385,24.813128,1016.1,1009.9,6.6,13.3,Stanislaus County,367295
2013-07-30 00:00:00,40.4244,-123.4989,956,2,0,10,19.4,28.8,7,1.77,29.35,107.2625,22.313993,1017.7,1000.6,5.6,13.7,Trinity County,11266
2013-07-31 00:00:00,37.8508,-119.6597,2566,0.1,0,7.2,15.1,23,0.9,3.04,21.03,139.0725,17.52638,1014.9,926.4,6.3,14.1,Tuolumne County,45683
2013-07-31 00:00:00,41.0708,-123.6939,216,0.1,0,12,21.1,30.2,8.1,2.7,32.48,124.7125,18.354853,1019.2,996.5,4.8,13.2,Humboldt County,107562
2013-07-31 00:00:00,41.0711,-123.6933,216,1,0,12,21.1,30.2,8.1,2.7,32.48,124.7125,18.354853,1019.2,996.5,4.8,13.2,Humboldt County,107562
2013-07-31 00:00:00,41.0753,-123.6797,417,2,0,12.3,21,29.7,7.5,3.66,32.64,114.43,20.81986,1019.2,996,4.8,13.2,Humboldt County,107562
2013-07-31 00:00:00,41.0753,-123.6803,417,0.1,0,12.3,21,29.7,7.5,3.66,32.64,114.43,20.81986,1019.2,996,4.8,13.2,Humboldt County,107562
2013-07-31 00:00:00,41.0875,-123.7039,216,0.1,0,12,21.1,30.2,8.1,2.7,32.48,111.4075,18.32612,1019.2,996.6,4.8,13.2,Humboldt County,107562
2013-07-31 00:00:00,41.3014,-123.1397,921,0.5,0,13.2,21.6,30,1.9,8.53,34.16,112.47,19.83739,1018,974.5,5.7,14,Siskiyou County,35575
2013-07-31 00:00:00,41.3025,-123.1558,1068,0.1,0,12.9,20.9,28.9,1.8,8.21,31.68,115.3525,16.049393,1018,974.9,5.7,14,Siskiyou County,35575
2013-07-31 00:00:00,41.3078,-123.2042,978,3,0,13,21.4,29.8,2.4,7.87,33.72,101.9025,17.806425,1018.2,976.2,5.7,14,Siskiyou County,35575
2013-07-31 00:00:00,41.3092,-123.1706,1068,0.1,0,12.9,20.9,28.9,1.8,8.21,31.68,107.4025,23.404524,1018.1,975.1,5.7,14,Siskiyou County,35575
2013-07-31 00:00:00,41.3103,-123.2044,978,12365,0,13,21.4,29.8,2.4,7.87,33.72,101.9025,17.806425,1018.2,976.1,5.7,14,Siskiyou County,35575
2013-07-31 00:00:00,41.3192,-123.1731,953,2420,0,13.5,21.8,30,2.5,8.48,34.04,107.4025,23.404524,1018.1,974.9,5.7,14,Siskiyou County,35575
2013-07-31 00:00:00,41.3275,-123.3792,568,22445,0,12.5,22.8,33,5.2,5.32,40.89,104.505,16.909021,1018.5,981.3,5.4,13.8,Siskiyou County,35575
2013-07-31 00:00:00,41.4497,-121.775,1529,1.6,0,11.9,19.4,26.9,1.7,9.13,28.66,95.9725,18.596464,1015.7,923.5,6.2,14.6,Siskiyou County,35575
2013-07-31 00:00:00,41.865,-122.2608,1973,0.1,0,10.4,17.8,25.1,-0.1,5.92,24.44,8.3,5.7910275,1016.5,921,5.9,14.7,Siskiyou County,35575
2013-08-01 00:00:00,34.3383,-118.1072,1147,0.1,0,14,20.9,27.8,3.6,6.96,28.31,59.3875,16.49003,1014.2,966.4,7,14.7,Los Angeles County,7416397
2013-08-01 00:00:00,37.8505,-119.4747,2647,0.1,0,6.4,13.6,20.8,-2.2,4.61,19.22,65.1775,35.42472,1013.2,917,7.3,15.2,Mariposa County,15009
2013-08-01 00:00:00,38.8464,-120.12,2398,0.2,0,9.1,14.4,19.7,-2,7.88,17.96,124.115,28.747362,1015.2,861.6,6.6,15,El Dorado County,139883
2013-08-01 00:00:00,38.9503,-120.4122,1601,0.1,0,11,18.4,25.7,-0.2,8.08,27.18,123.235,15.611319,1015.2,876.3,6.7,15.2,El Dorado County,139883
2013-08-01 00:00:00,40.8869,-122.3703,399,0.1,0,16.2,24.8,33.3,6.9,9.96,41,31.26,20.845345,1014.6,970.8,7,15.4,Shasta County,137571
2013-08-01 00:00:00,41.0247,-123.6528,227,0.1,0,9.9,18.6,27.2,8.2,1.97,21.23,104.9475,17.39852,1018.6,995.3,7,15.1,Humboldt County,107562
2013-08-01 00:00:00,41.8078,-120.67,1542,0.5,0,10.4,19,27.6,0.6,4.73,30.92,123.775,19.531485,1012.7,873.2,7.5,16.5,Modoc County,7562
2013-08-02 00:00:00,34.1692,-117.8444,572,0.1,0,14,21.2,28.3,10.1,2.47,25.66,74.8825,23.90227,1012.5,976.3,6.3,12.5,Los Angeles County,7416397
2013-08-02 00:00:00,34.2472,-117.5125,1075,0.1,0,11.5,20.4,29.3,0.9,3.75,33.55,132.2675,20.186646,1011.7,966.9,6.3,13.6,San Bernardino County,1440622
2013-08-02 00:00:00,36.788,-118.665,1703,0.1,0,10.4,18.8,27.2,1.2,5.2,27.75,115.4575,17.693642,1010.2,942.3,6.4,13.8,Fresno County,652943
